dataset,video,video_id,qp,branch,beta,frame,actual_qp,actual_bytes,MSE,PSNR,SSIM,LPIPS,DISTS,stream_status,frame_type
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,baseline,,60,3,1881,0.0021647531539201736,26.645916189421758,0.9895636439323425,0.0902436375617981,0.08632779121398926,BASELINE_VALIDATED,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,baseline,,61,4,885,0.0020516114309430122,26.87904889845296,0.9899714589118958,0.084989532828331,0.07822424173355103,BASELINE_VALIDATED,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,baseline,,62,3,137,0.002208189107477665,26.559637367321344,0.9894150495529175,0.09151218831539154,0.08375555276870728,BASELINE_VALIDATED,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,baseline,,63,4,127,0.002375602023676038,26.242263134375477,0.9883954524993896,0.09147960692644119,0.0817861557006836,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,0,1,5072,0.0015977397561073303,27.964939582452626,0.9731715321540833,0.1798853576183319,0.08330947160720825,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,1,3,5748,0.0011714575812220573,29.312734326963167,0.9804643392562866,0.13120678067207336,0.07020002603530884,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,2,1,1509,0.0012327904114499688,29.091107521859403,0.9793398976325989,0.1283010095357895,0.06764686107635498,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,3,2,853,0.001169408904388547,29.32033603578872,0.9805371165275574,0.12617579102516174,0.06930887699127197,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,4,1,1196,0.0011371326399967074,29.441888743985594,0.9809640049934387,0.1229517012834549,0.06555426120758057,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,5,2,909,0.0011079038958996534,29.554979104475315,0.9815737009048462,0.12041269242763519,0.06594675779342651,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,6,1,716,0.0010444375220686197,29.811175342690163,0.9823004603385925,0.11954104155302048,0.06622397899627686,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,7,2,627,0.001131068216636777,29.465112012500462,0.9811925292015076,0.11986355483531952,0.06356048583984375,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,8,1,396,0.0011336591560393572,29.455175000302226,0.9810627698898315,0.1275867521762848,0.07064127922058105,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,9,3,650,0.0012033896055072546,29.195937441243515,0.9802208542823792,0.12465304136276245,0.06637203693389893,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,10,1,172,0.0011558558326214552,29.37096331141686,0.9807024002075195,0.1299760639667511,0.06928414106369019,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,11,2,189,0.0012410110794007778,29.062243412239603,0.9796672463417053,0.13003960251808167,0.0713498592376709,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,12,1,232,0.0011624725302681327,29.34617300884394,0.9806304574012756,0.1327497810125351,0.07196366786956787,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,13,2,232,0.0013068793341517448,28.837645095359555,0.9785805344581604,0.1326875239610672,0.07210290431976318,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,14,1,324,0.0012641248758882284,28.982100223903366,0.9788917899131775,0.13347649574279785,0.0716773271560669,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,15,2,315,0.0014311826089397073,28.443049497516174,0.9764597415924072,0.13922218978405,0.0754433274269104,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,16,1,667,0.0012130627874284983,29.16116719720382,0.9796522855758667,0.1310119330883026,0.07453930377960205,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,17,3,1184,0.0012965183705091476,28.87221325285505,0.9785431027412415,0.12772640585899353,0.07052880525588989,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,18,1,340,0.0012259786017239094,29.115171099434846,0.9790508151054382,0.1328078955411911,0.0754510760307312,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,19,2,260,0.0014488424640148878,28.38978833803132,0.975736677646637,0.1432303786277771,0.08138412237167358,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,20,1,1124,0.001239852630533278,29.066299322165445,0.9790369272232056,0.1331227570772171,0.07685184478759766,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,21,2,703,0.0013372302055358887,28.73793822066456,0.977581799030304,0.13357508182525635,0.07770437002182007,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,22,1,486,0.0012940270826220512,28.88056634246739,0.9778741002082825,0.13610747456550598,0.07776832580566406,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,23,2,420,0.0014355628518387675,28.429777884623523,0.9755355715751648,0.14673066139221191,0.08523368835449219,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,24,1,1141,0.0012692566961050034,28.964505367484254,0.9783929586410522,0.13537171483039856,0.07854253053665161,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,25,3,1564,0.0012794160284101963,28.929882127817375,0.9785429239273071,0.13132713735103607,0.07830125093460083,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,26,1,443,0.0011726522352546453,29.308307642723296,0.979884684085846,0.12984628975391388,0.0784335732460022,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,27,2,306,0.0013078852789476514,28.834303484467874,0.9774835705757141,0.13604362308979034,0.07873982191085815,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,28,1,1184,0.0011544812005013227,29.376131347130354,0.9798376560211182,0.12883293628692627,0.07868921756744385,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,29,2,600,0.0012912135571241379,28.890019227139394,0.9781683683395386,0.13406240940093994,0.08135378360748291,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,30,1,322,0.0012356583029031754,29.081016082762538,0.9786940217018127,0.1364261955022812,0.08520448207855225,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,31,2,225,0.0012903399765491486,28.89295847463319,0.9777933359146118,0.13731315732002258,0.0871196985244751,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,32,1,1330,0.0011085246223956347,29.55254655953377,0.9805948734283447,0.12899287045001984,0.08022868633270264,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,33,3,1043,0.001231697271578014,29.094960206121062,0.9793136715888977,0.12662816047668457,0.07784432172775269,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,34,1,254,0.0011399962240830064,29.430965871395188,0.9802069664001465,0.12816807627677917,0.07942402362823486,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,35,2,175,0.0012962239561602473,28.873199563961673,0.9778715968132019,0.1409958451986313,0.0871436595916748,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,36,1,1274,0.0011142092989757657,29.530332213235244,0.9806579947471619,0.1295562982559204,0.08001148700714111,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,37,2,437,0.0012680892832577229,28.968501676994865,0.9786913394927979,0.1329469531774521,0.08032047748565674,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,38,1,269,0.0011726472293958068,29.30832618207747,0.9798484444618225,0.13176071643829346,0.07985162734985352,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,39,2,181,0.0012729481095448136,28.95189299565251,0.9783874750137329,0.1386163979768753,0.08224701881408691,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,40,1,1244,0.001138900639489293,29.435141631937668,0.9804636240005493,0.1312885284423828,0.0774267315864563,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,41,3,763,0.001248916843906045,29.034664771062516,0.9792258739471436,0.13114051520824432,0.07923394441604614,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,42,1,281,0.0011522617423906922,29.38448857402186,0.9802097678184509,0.12781499326229095,0.07691138982772827,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,43,2,193,0.0012847826583310962,28.911703340220726,0.9782888889312744,0.13150359690189362,0.07712721824645996,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,44,1,1298,0.0011060243705287576,29.562353035290112,0.980922281742096,0.12394439429044724,0.07359391450881958,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,45,2,700,0.0012582377530634403,29.002372880739603,0.9787595868110657,0.1289397031068802,0.07887810468673706,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,46,1,342,0.0011515440419316292,29.38719447363575,0.9800382852554321,0.128644660115242,0.07945895195007324,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,47,2,343,0.001264331629499793,28.981389972786722,0.9779223799705505,0.1324407458305359,0.07900869846343994,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,48,1,1138,0.0011669178493320942,29.32959717080227,0.9793089628219604,0.12843118607997894,0.0764228105545044,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,49,3,1707,0.0012153158895671368,29.15310823905179,0.9790634512901306,0.12377998977899551,0.07576644420623779,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,50,1,249,0.0011227090144529939,29.49732790303812,0.9799973368644714,0.12932272255420685,0.0783504843711853,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,51,2,324,0.0012644983362406492,28.98081737740676,0.9774345755577087,0.13316436111927032,0.08194196224212646,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,52,1,1543,0.0010852864943444729,29.64455601457063,0.980153501033783,0.1257631629705429,0.07768917083740234,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,53,2,873,0.0012638421030715108,28.98307180838581,0.9777470827102661,0.13587144017219543,0.08129572868347168,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,54,1,246,0.0011759609915316105,29.296070842492924,0.9788283109664917,0.13249875605106354,0.07822006940841675,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,55,2,185,0.0012779131066054106,28.934986756023093,0.9770475029945374,0.13824643194675446,0.08210575580596924,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,56,1,1290,0.0011090799234807491,29.55037156216962,0.979985237121582,0.12790581583976746,0.07883155345916748,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,57,3,1112,0.00121847924310714,29.141818646580116,0.9784808158874512,0.12999793887138367,0.07961428165435791,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,58,1,204,0.0011298924218863249,29.469629041318257,0.9792442917823792,0.1284758597612381,0.0798799991607666,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,59,2,163,0.0012397293467074633,29.06673118113034,0.9775047302246094,0.1336030662059784,0.08335018157958984,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,60,1,1558,0.0011073935311287642,29.556980177604114,0.9796637296676636,0.1303131878376007,0.07819724082946777,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,61,2,525,0.0012304442934691906,29.09938043551248,0.9779987335205078,0.1333179771900177,0.08050453662872314,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,62,1,234,0.0011393595486879349,29.433392036027644,0.9789464473724365,0.132195383310318,0.07857942581176758,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,baseline,,63,2,229,0.0012575344881042838,29.004800955062354,0.9768757820129395,0.13891957700252533,0.08350670337677002,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,0,3,7833,0.0010920932982116938,29.617402579978716,0.9816411137580872,0.12984858453273773,0.062172114849090576,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,1,5,7101,0.0009554006392136216,30.198144724865614,0.9841369390487671,0.10319019109010696,0.05747181177139282,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,2,3,1731,0.0010045852977782488,29.980131820798157,0.9833720326423645,0.10188035666942596,0.054244160652160645,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,3,4,1683,0.0009181041968986392,30.37108027328006,0.9847884774208069,0.09736733138561249,0.05481314659118652,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,4,3,1647,0.0009223408997058868,30.351085328533365,0.9847423434257507,0.09736627340316772,0.05558359622955322,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,5,4,1509,0.0008693739655427635,30.607933694251575,0.9856379628181458,0.09434451162815094,0.053364336490631104,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,6,3,1059,0.0008651022799313068,30.629325434209246,0.9855303168296814,0.0944383442401886,0.0542454719543457,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,7,4,1403,0.0008555484237149358,30.677554045249504,0.9858095645904541,0.09262676537036896,0.05243867635726929,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,8,3,1022,0.0008731724228709936,30.588999889318387,0.9855012893676758,0.09891889244318008,0.057553112506866455,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,9,5,1474,0.0009006186155602336,30.454590805226168,0.9852592349052429,0.09401319921016693,0.053082406520843506,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,10,3,450,0.000867578899487853,30.616910190684337,0.9855725169181824,0.09845595061779022,0.056835830211639404,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,11,4,295,0.0009435004321858287,30.252578965633028,0.9846323728561401,0.09990120679140091,0.057727694511413574,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,12,3,282,0.0009066272177733481,30.425712471664315,0.9849927425384521,0.10321804881095886,0.05888044834136963,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,13,4,337,0.0009859943529590964,30.061255723668275,0.9838855862617493,0.10246392339468002,0.05812114477157593,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,14,3,786,0.0008839896181598306,30.535528354421007,0.9852447509765625,0.09994706511497498,0.05758935213088989,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,15,4,676,0.0010508734267205,29.78449589763544,0.9828667044639587,0.10757657885551453,0.06368637084960938,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,16,3,675,0.0009241972002200782,30.342353514749767,0.984554648399353,0.10394313931465149,0.06356358528137207,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,17,5,1478,0.0010302021401003003,29.87077552268694,0.9830578565597534,0.10235639661550522,0.05819135904312134,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,18,3,707,0.0009527505608275533,30.21020786912405,0.9838498830795288,0.10603870451450348,0.06521207094192505,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,19,4,569,0.0011349490378051996,29.450236389967493,0.9813090562820435,0.1159706711769104,0.06976091861724854,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,20,3,1147,0.0010274051455780864,29.882582635186576,0.9828122854232788,0.10972481966018677,0.0671047568321228,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,21,4,816,0.001078746747225523,29.67080500814751,0.9820408821105957,0.1096564456820488,0.06707555055618286,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,22,3,1176,0.001007846905849874,29.966054331625052,0.9828968048095703,0.10855846852064133,0.066739022731781,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,23,4,1176,0.0011190306395292282,29.5115802214341,0.9813111424446106,0.11752589046955109,0.0720968246459961,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,24,3,1114,0.0009931586682796478,30.029813625282486,0.9832149744033813,0.11059608310461044,0.06493902206420898,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,25,5,1942,0.0010205473517999053,29.911668398961552,0.9829748868942261,0.10621543973684311,0.06420493125915527,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,26,3,827,0.0009248500573448837,30.339286721757905,0.9841364026069641,0.10452787578105927,0.06535005569458008,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,27,4,569,0.0010563262039795518,29.762019466585407,0.9820548295974731,0.11040644347667694,0.06386148929595947,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,28,3,1290,0.0009385501616634429,30.2754251116041,0.9838164448738098,0.10605081915855408,0.0657355785369873,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,29,4,875,0.001047572703100741,29.798158266339506,0.9823810458183289,0.11047086864709854,0.06792652606964111,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,30,3,872,0.0009885251056402922,30.050122964033314,0.983062207698822,0.11094756424427032,0.06964719295501709,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,31,4,439,0.001055252505466342,29.76643608035042,0.982147753238678,0.11202463507652283,0.0721624493598938,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,32,3,1561,0.0009209440322592854,30.35766762006756,0.9840182065963745,0.1058768481016159,0.06674802303314209,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,33,5,1821,0.0010021833004429936,29.990528382587613,0.9832270741462708,0.1046530082821846,0.06527441740036011,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,34,3,644,0.0009077583090402186,30.42029767142361,0.9842826724052429,0.10426421463489532,0.06616926193237305,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,35,4,374,0.0010602088877931237,29.74608559378286,0.9821157455444336,0.11277309060096741,0.07008087635040283,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,36,3,1556,0.0009299382800236344,30.315458746016034,0.984061062335968,0.10469916462898254,0.06307798624038696,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,37,4,793,0.0010165366111323237,29.92876975386575,0.9829990267753601,0.1072339341044426,0.061639368534088135,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,38,3,660,0.0009222886292263865,30.351331456880153,0.9842240214347839,0.10475362092256546,0.0638728141784668,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,39,4,401,0.0010242961579933763,29.895744562641138,0.9828176498413086,0.11106482893228531,0.06657207012176514,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,40,3,1639,0.0009583676583133638,30.184678506862316,0.9837730526924133,0.10777662694454193,0.06407463550567627,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,41,5,1391,0.0009849000489339232,30.06607840973444,0.9836339950561523,0.10559409111738205,0.06372374296188354,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,42,3,623,0.0008966340683400631,30.473847637849648,0.9846460223197937,0.10121119022369385,0.05994689464569092,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,43,4,289,0.001038141781464219,29.83743329818351,0.9826380610466003,0.10534201562404633,0.06233835220336914,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,44,3,1678,0.0009034977992996573,30.440729009372266,0.9845059514045715,0.09991839528083801,0.06185370683670044,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,45,4,1255,0.0010013356804847717,29.994203083911373,0.9830907583236694,0.10346593707799911,0.06266409158706665,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,46,3,707,0.0009229840361513197,30.34805810427336,0.9841418266296387,0.10184856504201889,0.06176400184631348,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,47,4,667,0.0010106833651661873,29.953848822916832,0.9825554490089417,0.10484069585800171,0.060665905475616455,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,48,3,1479,0.000931573857087642,30.3078270764475,0.9836825728416443,0.10251200199127197,0.06233060359954834,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,49,5,2562,0.0009904077742248774,30.04185959307687,0.9831185936927795,0.1002478078007698,0.06061595678329468,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,50,3,581,0.0009210690041072667,30.35707832365127,0.983810544013977,0.10438067466020584,0.06480544805526733,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,51,4,491,0.0010152157628908753,29.934416477264133,0.9822285771369934,0.10640690475702286,0.06890958547592163,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,52,3,1953,0.0008851898019202054,30.529635981285274,0.9840289950370789,0.10041742771863937,0.06181877851486206,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,53,4,1497,0.0010027902899309993,29.987898799888537,0.9825490713119507,0.10727380961179733,0.06541097164154053,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,54,3,457,0.0009199572377838194,30.36232359421988,0.9836072325706482,0.10509176552295685,0.0625993013381958,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,55,4,350,0.0010129421716555953,29.944153475792525,0.9820838570594788,0.11006312072277069,0.06509560346603394,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,56,3,1591,0.0009183331276290119,30.369997488127247,0.9836393594741821,0.10384343564510345,0.06363606452941895,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,57,5,2039,0.00099644111469388,30.01548361107137,0.982623279094696,0.10277820378541946,0.06251651048660278,BASELINE_VALIDATED,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,baseline,,58,3,380,0.0008894882048480213,30.50859806549569,0.983847439289093,0.10131116211414337,0.06156933307647705,BASELINE_VALIDATED,
