dataset,video,kind,parameter,frame,state_max_abs,status
uvg,HoneyBee,blur,2.0,1,0.0,PASS
uvg,HoneyBee,blur,2.0,2,0.0,PASS
uvg,HoneyBee,blur,2.0,3,0.0,PASS
uvg,HoneyBee,blur,2.0,4,0.0,PASS
uvg,HoneyBee,blur,2.0,5,0.0,PASS
uvg,HoneyBee,blur,2.0,6,0.0,PASS
uvg,HoneyBee,blur,2.0,7,0.0,PASS
uvg,HoneyBee,blur,2.0,8,0.0,PASS
uvg,HoneyBee,blur,2.0,9,0.0,PASS
uvg,HoneyBee,blur,2.0,10,0.0,PASS
uvg,HoneyBee,blur,2.0,11,0.0,PASS
uvg,HoneyBee,blur,2.0,12,0.0,PASS
uvg,HoneyBee,blur,2.0,13,0.0,PASS
uvg,HoneyBee,blur,2.0,14,0.0,PASS
uvg,HoneyBee,blur,2.0,15,0.0,PASS
uvg,HoneyBee,blur,3.0,1,0.0,PASS
uvg,HoneyBee,blur,3.0,2,0.0,PASS
uvg,HoneyBee,blur,3.0,3,0.0,PASS
uvg,HoneyBee,blur,3.0,4,0.0,PASS
uvg,HoneyBee,blur,3.0,5,0.0,PASS
uvg,HoneyBee,blur,3.0,6,0.0,PASS
uvg,HoneyBee,blur,3.0,7,0.0,PASS
uvg,HoneyBee,blur,3.0,8,0.0,PASS
uvg,HoneyBee,blur,3.0,9,0.0,PASS
uvg,HoneyBee,blur,3.0,10,0.0,PASS
uvg,HoneyBee,blur,3.0,11,0.0,PASS
uvg,HoneyBee,blur,3.0,12,0.0,PASS
uvg,HoneyBee,blur,3.0,13,0.0,PASS
uvg,HoneyBee,blur,3.0,14,0.0,PASS
uvg,HoneyBee,blur,3.0,15,0.0,PASS
uvg,HoneyBee,blur,4.0,1,0.0,PASS
uvg,HoneyBee,blur,4.0,2,0.0,PASS
uvg,HoneyBee,blur,4.0,3,0.0,PASS
uvg,HoneyBee,blur,4.0,4,0.0,PASS
uvg,HoneyBee,blur,4.0,5,0.0,PASS
uvg,HoneyBee,blur,4.0,6,0.0,PASS
uvg,HoneyBee,blur,4.0,7,0.0,PASS
uvg,HoneyBee,blur,4.0,8,0.0,PASS
uvg,HoneyBee,blur,4.0,9,0.0,PASS
uvg,HoneyBee,blur,4.0,10,0.0,PASS
uvg,HoneyBee,blur,4.0,11,0.0,PASS
uvg,HoneyBee,blur,4.0,12,0.0,PASS
uvg,HoneyBee,blur,4.0,13,0.0,PASS
uvg,HoneyBee,blur,4.0,14,0.0,PASS
uvg,HoneyBee,blur,4.0,15,0.0,PASS
uvg,HoneyBee,blur,6.0,1,0.0,PASS
uvg,HoneyBee,blur,6.0,2,0.0,PASS
uvg,HoneyBee,blur,6.0,3,0.0,PASS
uvg,HoneyBee,blur,6.0,4,0.0,PASS
uvg,HoneyBee,blur,6.0,5,0.0,PASS
uvg,HoneyBee,blur,6.0,6,0.0,PASS
uvg,HoneyBee,blur,6.0,7,0.0,PASS
uvg,HoneyBee,blur,6.0,8,0.0,PASS
uvg,HoneyBee,blur,6.0,9,0.0,PASS
uvg,HoneyBee,blur,6.0,10,0.0,PASS
uvg,HoneyBee,blur,6.0,11,0.0,PASS
uvg,HoneyBee,blur,6.0,12,0.0,PASS
uvg,HoneyBee,blur,6.0,13,0.0,PASS
uvg,HoneyBee,blur,6.0,14,0.0,PASS
uvg,HoneyBee,blur,6.0,15,0.0,PASS
uvg,HoneyBee,blur,8.0,1,0.0,PASS
uvg,HoneyBee,blur,8.0,2,0.0,PASS
uvg,HoneyBee,blur,8.0,3,0.0,PASS
uvg,HoneyBee,blur,8.0,4,0.0,PASS
uvg,HoneyBee,blur,8.0,5,0.0,PASS
uvg,HoneyBee,blur,8.0,6,0.0,PASS
uvg,HoneyBee,blur,8.0,7,0.0,PASS
uvg,HoneyBee,blur,8.0,8,0.0,PASS
uvg,HoneyBee,blur,8.0,9,0.0,PASS
uvg,HoneyBee,blur,8.0,10,0.0,PASS
uvg,HoneyBee,blur,8.0,11,0.0,PASS
uvg,HoneyBee,blur,8.0,12,0.0,PASS
uvg,HoneyBee,blur,8.0,13,0.0,PASS
uvg,HoneyBee,blur,8.0,14,0.0,PASS
uvg,HoneyBee,blur,8.0,15,0.0,PASS
uvg,HoneyBee,oracle,3000.0,1,0.0,PASS
uvg,HoneyBee,oracle,3000.0,2,0.0,PASS
uvg,HoneyBee,oracle,3000.0,3,0.0,PASS
uvg,HoneyBee,oracle,3000.0,4,0.0,PASS
uvg,HoneyBee,oracle,3000.0,5,0.0,PASS
uvg,HoneyBee,oracle,3000.0,6,0.0,PASS
uvg,HoneyBee,oracle,3000.0,7,0.0,PASS
uvg,HoneyBee,oracle,3000.0,8,0.0,PASS
uvg,HoneyBee,oracle,3000.0,9,0.0,PASS
uvg,HoneyBee,oracle,3000.0,10,0.0,PASS
uvg,HoneyBee,oracle,3000.0,11,0.0,PASS
uvg,HoneyBee,oracle,3000.0,12,0.0,PASS
uvg,HoneyBee,oracle,3000.0,13,0.0,PASS
uvg,HoneyBee,oracle,3000.0,14,0.0,PASS
uvg,HoneyBee,oracle,3000.0,15,0.0,PASS
uvg,HoneyBee,oracle,10000.0,1,0.0,PASS
uvg,HoneyBee,oracle,10000.0,2,0.0,PASS
uvg,HoneyBee,oracle,10000.0,3,0.0,PASS
uvg,HoneyBee,oracle,10000.0,4,0.0,PASS
uvg,HoneyBee,oracle,10000.0,5,0.0,PASS
uvg,HoneyBee,oracle,10000.0,6,0.0,PASS
uvg,HoneyBee,oracle,10000.0,7,0.0,PASS
uvg,HoneyBee,oracle,10000.0,8,0.0,PASS
uvg,HoneyBee,oracle,10000.0,9,0.0,PASS
uvg,HoneyBee,oracle,10000.0,10,0.0,PASS
uvg,HoneyBee,oracle,10000.0,11,0.0,PASS
uvg,HoneyBee,oracle,10000.0,12,0.0,PASS
uvg,HoneyBee,oracle,10000.0,13,0.0,PASS
uvg,HoneyBee,oracle,10000.0,14,0.0,PASS
uvg,HoneyBee,oracle,10000.0,15,0.0,PASS
